1,83
1,83
1,83
1,83
1,82
1,82
1,83
1,82
1,82
1,81
1,81
1,82
1,82
1,81
1,81
1,80
1,80
1,80
1,80
1,80
1,81
1,80
1,80
1,80
1,80
1,80
1,80
1,79
1,80
1,80
1,79
1,78
1,78
1,79
1,79
1,80
1,79
